year,day,address,length,weight,count,looped,neighbors,income
2013,132,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,0,1,1,0,1,1017670000
2013,132,1G4Eg3WiP5x1oHe2mZYT3MD1yaDg2DQW3A,0,1,1,0,2,102497277
2013,132,17V7BB6suyXjkr5EL8p7aYC9G37aiFFwJz,0,0.5,1,0,2,3.37e+08
2013,132,1KHbrYNrLwNhovDVfMDGgYFGRPWu7QBYJp,4,0.375,2,0,2,1.8e+08
2013,132,1MvkxCQe8eFAYNk9QxEuAW7Mz5fxE12SFi,2,7,7,3,16,2.36e+09
2013,132,1CVWpTNwNYGdKgZRohiiVFrnFNbw8anG9,26,0.0020751953125,2,1,6,1.497e+09
2013,133,19omwYxfgBEkYkSKwVWJJvwJij3okdRnNQ,2,0.5,1,0,2,34298042
2013,133,1PxUHPuVfX8nPCskqdJqCXqsUe7Bknn1jM,2,0.0102739726027397,24,24,3,1.4e+08
2013,133,12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2,0.75,2,0,4,1694900000
2013,133,1L4GeXhRwbrYRftBhr9SLu87zkuB4bdSXK,2,0.00513698630136986,24,0,2,1.7e+08
2013,133,1CVWpTNwNYGdKgZRohiiVFrnFNbw8anG9,12,0.015625,1,0,2,4.19e+08
2013,133,1PfpSmx1qg2tbREp1grWbSh8z1UojzT87p,2,1.25,3,0,6,4e+08
2013,133,1PuLiFmAKhDVwkTggqzVGKMPGqXeoQFMzc,6,0.00128424657534247,24,0,2,92477000
2013,133,1PmUtd6JEt5dV3qJHG17nnsD9H3w5dYeGF,2,0.00513698630136986,24,0,2,5e+07
2013,133,1Cira6Gc259bghtu6SQb2ZvBp1p3zoDFVe,4,0.00513698630136986,24,0,2,3e+08
2013,133,1PW7dp3xGQDTwmrxeh47uwyXYMB4bjifLP,28,1.02083333333333,2,0,4,608566922
2013,133,1Nvd6pd9oFpiUfaAaeZHDZTbaLAZWGJVf5,0,0.5,1,0,2,1e+09
2013,134,1LfsLRKwrDhiKuZgQAX2uFy1rr7qXug9eP,0,0.5,1,0,2,1e+08
2013,134,1CVWpTNwNYGdKgZRohiiVFrnFNbw8anG9,92,1.03005999553717,127,54,4,9.48e+08
2013,134,12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,0,0.5,1,0,2,472418441
2013,134,16eShi4Suhic4kcwzjvddUX2MQ41nnshKn,2,0.0375,2,0,2,53593323
2013,134,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,0,1,1,0,1,6518360000
2013,134,1JpNaRNJsL7gjVATb8NWfHVNgjCF1StksC,0,0.5,1,0,2,160691081
2013,134,16i7w5G2aoq8zqLDR3VJnawZ8VmYFZjVsd,2,0.5,1,0,2,98156949
2013,135,1KVb9Zg9T3GRoJWoFJ18Toc5wXMctqaapz,2,0.5,1,0,2,6e+07
2013,135,1L4GeXhRwbrYRftBhr9SLu87zkuB4bdSXK,2,0.00353430353430353,18,0,2,6e+07
2013,135,1JwHAaKP5skg6pDzj6p5jaaC5DrTQv1CBe,0,1,1,0,2,213024611
2013,135,186hzizPK5bKQE5ZtQLC8RAp2P3bAwdC9h,2,0.00353430353430353,18,0,2,272470000
2013,135,17HGAotD52yUvxw9fUCkJeGncLVUpFMYeM,0,1.5,2,0,3,388800000
2013,135,12wQZTDmA8onM3sEt4jwcvzDxnNXxD8Vza,118,0.002941719838117,136,0,2,36222410
2013,135,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2,1.5,3,0,3,9778250000
2013,135,1PfpSmx1qg2tbREp1grWbSh8z1UojzT87p,34,2.25103759765625,10,0,6,3e+08
2013,136,1PfpSmx1qg2tbREp1grWbSh8z1UojzT87p,8,1.8125,5,0,6,1245361000
2013,136,17HGAotD52yUvxw9fUCkJeGncLVUpFMYeM,0,0.5,1,0,2,596500000
2013,136,1CVWpTNwNYGdKgZRohiiVFrnFNbw8anG9,6,0.6875,3,0,4,1.048e+09
2013,136,1FC5A7WZgpTipqW2CMoBnqzveT5vLjeXz6,2,0.25,1,0,2,191500000
2013,136,1BzhCdy3TtFJoYqd6fFdYFkPLz3phzxK6Y,2,0.25,1,0,2,33084443
2013,136,16i7w5G2aoq8zqLDR3VJnawZ8VmYFZjVsd,6,0.25,2,0,2,102121152
2013,136,15W3YEu2uEErs2ckB8utfDRHL3egsWSuBX,0,0.5,1,0,2,195966075
2013,136,1EeU6F57zzieUiRGC3T1651FrHGFTWLiMH,6,0.0625,1,0,2,171810000
2013,136,1881vy1hkSho3LgzzYF17zSaktHXc4DZrB,2,0.00433140826299423,20,0,2,2e+08
2013,136,1HWf4BGsXb9JXwLmK5MUqnP9KxFY9a9KkM,4,0.25,1,0,2,82850784
2013,136,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,0,1.5,2,0,2,5528560000
2013,137,1PfpSmx1qg2tbREp1grWbSh8z1UojzT87p,0,0.5,1,0,2,2e+08
2013,137,1CVWpTNwNYGdKgZRohiiVFrnFNbw8anG9,10,1.91710069444444,5,0,2,4.49e+08
2013,137,1M5sPacRrVFSqceDwAF8fqfUCmqRuHqs1D,0,1,1,0,2,1e+08
2013,137,17SdDhGtdpmd3SbP4KF2tyZKfSHPXhJxJa,2,0.75,1,1,4,1.3e+08
2013,137,17HGAotD52yUvxw9fUCkJeGncLVUpFMYeM,0,0.5,1,0,2,344300000
2013,137,16i7w5G2aoq8zqLDR3VJnawZ8VmYFZjVsd,12,0.0078125,1,0,2,98599982
2013,137,1L4GeXhRwbrYRftBhr9SLu87zkuB4bdSXK,102,0.00285795302786792,3387,0,2,8.5e+07
2013,137,1PxUHPuVfX8nPCskqdJqCXqsUe7Bknn1jM,102,0.00285795302786792,3387,0,2,32680000
2013,137,1PW7dp3xGQDTwmrxeh47uwyXYMB4bjifLP,0,1,1,0,2,33044790
2013,137,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,0,1,1,0,1,4607260000
2013,137,1wXhzCjLtLWykwKvigPQxMH2rYahxkGAW,0,1,1,0,2,45800000
2013,138,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,0,1,1,0,1,2970120000
2013,138,16eShi4Suhic4kcwzjvddUX2MQ41nnshKn,4,0.0416666666666667,1,0,1,30324226
2013,138,1PfpSmx1qg2tbREp1grWbSh8z1UojzT87p,8,0.125,2,0,4,1.1e+08
2013,138,1Fez2DwG5vudNJXXFtwBF23wQE9tVepCt,16,1.59975972278635,78,0,4,89160000
2013,139,16cVG72goMe4sNqZhnpmnqfCMZ1uSFbUit,2,0.25,1,0,2,62261358
2013,139,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,0,1,1,0,1,843790000
2013,139,1PNzqHdk3RGe8qtBeCEi3LejWF1Np5UkzU,10,0.25,1,0,2,45083300
2013,139,1CVWpTNwNYGdKgZRohiiVFrnFNbw8anG9,26,0.390625,3,0,2,4.99e+08
2013,139,12YCuxJhEmWsgsyRKxRQu34AWoZw9Z7Gbg,0,1,1,0,2,235540000
2013,139,12Vs7fvmcCnVoQWzNFfTWcU4H7oaK6Y5G6,0,1,1,0,2,6e+09
2013,140,1PxUHPuVfX8nPCskqdJqCXqsUe7Bknn1jM,44,0.0078125,1,0,2,171673064
2013,140,12YCuxJhEmWsgsyRKxRQu34AWoZw9Z7Gbg,4,0.1,1,0,2,200330000
2013,140,1F3e3g25UCemeowLP98VTi3FtLePymeKGy,4,0.5,2,0,2,45258300
2013,140,1BEZG35UVHJiYECyrD4w2tMtErpLzi59Gg,38,2.13419008255005,11,0,6,6e+08
2013,140,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,0,1,1,0,1,4071200000
2013,140,1CVWpTNwNYGdKgZRohiiVFrnFNbw8anG9,8,0.152777777777778,4,0,2,4.49e+08
2013,140,1BrqhjRRgpCpyG54HvALqcrW34DryV3u1Q,0,1,1,0,2,9e+08
2013,141,19omwYxfgBEkYkSKwVWJJvwJij3okdRnNQ,4,0.5,1,0,2,51218633
2013,141,199aKfZUiNXFuk3TADJB2JpWVNXKReL3yw,12,0.0625,1,0,2,55700000
2013,141,1BEZG35UVHJiYECyrD4w2tMtErpLzi59Gg,66,4.63248697947711,16,7,7,3416220000
2013,141,12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,62,0.000244140625,1,0,2,111167352
2013,141,1E5nzXPv3fuaasNHUCMmVknbbXsHEwNu3Q,24,0.0001220703125,1,0,2,9.9e+07
2013,141,12YCuxJhEmWsgsyRKxRQu34AWoZw9Z7Gbg,2,0.0714285714285714,1,0,2,229570000
2013,141,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,0,1.5,2,0,2,18621570000
2013,141,16i7w5G2aoq8zqLDR3VJnawZ8VmYFZjVsd,16,0.128860294117647,3,0,2,116992492
2013,141,1H9yR4R7gUixpYr45jxFYThSWecAoYwDQz,0,0.5,1,0,2,3.488e+09
2013,141,1Ls393saK1N8xkGxrQrkesD1i81damVQsm,136,0.424106174045139,13,0,2,176300000
2013,142,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,0,1,1,0,1,11990470000
2013,142,1KVb9Zg9T3GRoJWoFJ18Toc5wXMctqaapz,2,0.5,1,0,2,3e+07
2013,142,1Cira6Gc259bghtu6SQb2ZvBp1p3zoDFVe,0,1,1,0,2,37879250
2013,142,19bUvj21VUQNVZPNM5YJtEMK7AXWYoMsir,32,0.89306640625,9,0,2,990547000
2013,142,1PmUtd6JEt5dV3qJHG17nnsD9H3w5dYeGF,104,0.0009765625,1,0,2,5e+07
2013,143,16eShi4Suhic4kcwzjvddUX2MQ41nnshKn,12,0.0104166666666667,1,0,1,30019782
2013,143,16cVG72goMe4sNqZhnpmnqfCMZ1uSFbUit,30,0.125,1,0,2,5e+07
2013,143,15W3YEu2uEErs2ckB8utfDRHL3egsWSuBX,0,1,1,0,2,185007611
2013,143,1LEcfC8Uy6TcibjZ1wmksB3n9XvrDDuRvy,2,0.5,1,0,2,135253954
2013,143,1PxUHPuVfX8nPCskqdJqCXqsUe7Bknn1jM,2,1,1,0,2,52372000
2013,143,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,0,1,1,0,1,1319850000
2013,143,1CVWpTNwNYGdKgZRohiiVFrnFNbw8anG9,12,0.777777777777778,4,0,2,2.99e+08
2013,143,12YCuxJhEmWsgsyRKxRQu34AWoZw9Z7Gbg,0,1,1,0,2,90830000
2013,143,19bUvj21VUQNVZPNM5YJtEMK7AXWYoMsir,8,0.25,1,0,2,131775000
2013,144,1Fez2DwG5vudNJXXFtwBF23wQE9tVepCt,2,0.5,1,0,2,5e+07
2013,144,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,0,1,1,0,1,3031740000
2013,144,1JKpiM5qp5hSsJks1GmcpG5VjysgbuaEM7,60,0.25,1,0,2,1.73e+08
2013,144,1wXhzCjLtLWykwKvigPQxMH2rYahxkGAW,2,0.5,1,0,2,3.5e+07
2013,144,1CVWpTNwNYGdKgZRohiiVFrnFNbw8anG9,16,2.17013888888889,7,0,2,1.248e+09
2013,144,19h6K8fWEd1qYLDEDWLbmzYF6QD2VX5wiJ,0,1,1,0,1,1e+09
2013,144,1EueRvvAoT2q8CSxehVKk7XjnbWcCgjwbp,0,0.5,1,0,1,1e+09
2013,145,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,0,1,1,0,1,3874200000
2013,145,1AJgnNocBFXoQ5V6Ecp7EgNsxeB71SE3e3,0,0.5,1,0,2,85124819
2013,145,1CVWpTNwNYGdKgZRohiiVFrnFNbw8anG9,12,0.0277777777777778,1,0,2,5.49e+08
2013,145,12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2,0.5,1,0,2,1.002e+09
2013,145,153Jncvp2mUKvU9zxrKqehB3YumTDE3dno,4,0.5,1,0,2,1e+08
2013,145,19h6K8fWEd1qYLDEDWLbmzYF6QD2VX5wiJ,134,0.18530467592928,6,0,2,2e+09
2013,145,1Nvd6pd9oFpiUfaAaeZHDZTbaLAZWGJVf5,0,0.5,1,0,2,8e+08
2013,146,16cVG72goMe4sNqZhnpmnqfCMZ1uSFbUit,0,0.142857142857143,1,0,2,921928831
2013,146,1KVb9Zg9T3GRoJWoFJ18Toc5wXMctqaapz,2,1,1,0,2,9e+07
2013,146,16i7w5G2aoq8zqLDR3VJnawZ8VmYFZjVsd,132,2.0177001953125,6,6,4,224732195
2013,146,1FC5A7WZgpTipqW2CMoBnqzveT5vLjeXz6,144,0.0305545371599999,1516,0,2,191500001
2013,146,1Kbk5XCfQd8drynpQQQoKCw9XUNDkgN8iE,144,2.96791710713777,2323,2322,2,5e+08
2013,146,14e6qetup5GY2TqsaXBAxhw877KnYhKFLd,10,0.25,1,0,2,2.3e+08
2013,146,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,0,1,1,0,1,4.201e+09
2013,146,1Q61YKBBHG8ffasbjSZBnYeQoYpfuNyvqU,2,1,1,1,4,4.3e+08
2013,147,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2,0.5,1,0,1,2907990000
2013,147,1PfpSmx1qg2tbREp1grWbSh8z1UojzT87p,2,0.166666666666667,1,0,1,36700000
2013,147,1PmUtd6JEt5dV3qJHG17nnsD9H3w5dYeGF,62,0.00390625,1,0,2,5e+07
2013,147,19omwYxfgBEkYkSKwVWJJvwJij3okdRnNQ,4,0.25,1,0,2,45739348
2013,147,1EueRvvAoT2q8CSxehVKk7XjnbWcCgjwbp,0,0.5,1,0,2,9.9e+08
2013,147,1CVWpTNwNYGdKgZRohiiVFrnFNbw8anG9,144,2.15436780313966,36,0,6,8.98e+08
2013,147,1PxUHPuVfX8nPCskqdJqCXqsUe7Bknn1jM,68,1.5625,3,0,6,439647769
2013,147,16eShi4Suhic4kcwzjvddUX2MQ41nnshKn,8,0.03125,1,0,2,30397511
2013,148,12Vs7fvmcCnVoQWzNFfTWcU4H7oaK6Y5G6,0,1,1,0,2,3.6e+09
2013,148,1L4GeXhRwbrYRftBhr9SLu87zkuB4bdSXK,30,0.125,1,0,2,1e+08
2013,148,1PfpSmx1qg2tbREp1grWbSh8z1UojzT87p,0,1,1,0,2,7.4e+07
2013,148,13P83cQv57UMwAGb6SyVumpDLG4x3c6kXn,0,1,1,0,2,57552448
2013,148,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,0,1.5,2,0,2,8595320000
2013,149,1L4GeXhRwbrYRftBhr9SLu87zkuB4bdSXK,102,0.0625,1,0,2,4.5e+07
2013,149,1PxUHPuVfX8nPCskqdJqCXqsUe7Bknn1jM,70,0.0009765625,1,0,2,116524139
2013,149,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2,1,1,0,1,3467650000
2013,149,12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2,0.125,1,0,2,119520000
2013,149,18ssD3CQrMLRNUeC8z7UpKytF33LgEXBg8,56,0.03125,1,0,1,42296850
2013,150,14pN1i2L6ftDknemJgosjcExuwK34bnLtV,0,0.5,1,0,2,205588585
2013,150,12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,6,0.625,2,0,2,67506156
2013,150,16yFuzFPctMbTDhREh1jLLxoZ4HraML398,86,0.0947265625,4,0,2,3.4e+07
2013,150,1NFDhcQVZ9BaeQds92EQ9nxZk5UoSXd3gx,2,0.0111692015209126,25,0,2,3e+07
2013,150,1CVWpTNwNYGdKgZRohiiVFrnFNbw8anG9,6,1.54124579124579,5,0,4,8.98e+08
2013,150,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,18,9.64506172839506e-05,1,0,1,1507960000
2013,150,1AnbhSaGTS7Y8knu4AAZn1Uj1ZcdoCh6w9,0,1,1,0,2,100050000
2013,150,1EueRvvAoT2q8CSxehVKk7XjnbWcCgjwbp,66,0.904908418655396,8,5,2,9.5e+08
2013,150,1PxUHPuVfX8nPCskqdJqCXqsUe7Bknn1jM,28,0.125,1,0,2,64582080
2013,150,12YCuxJhEmWsgsyRKxRQu34AWoZw9Z7Gbg,0,1,1,0,2,233740000
2013,150,1MptAnBuNJQ3xLEmp96kuFEsVfnLtzSRYj,12,0.515625,2,0,2,2e+08
2013,150,1KVb9Zg9T3GRoJWoFJ18Toc5wXMctqaapz,8,0.0625,1,0,1,5e+07
2013,151,1KVb9Zg9T3GRoJWoFJ18Toc5wXMctqaapz,6,1.5,2,0,4,9e+07
2013,151,1CVWpTNwNYGdKgZRohiiVFrnFNbw8anG9,6,2.4375,5,1,6,1.297e+09
2013,151,1Nvd6pd9oFpiUfaAaeZHDZTbaLAZWGJVf5,0,0.5,1,0,2,1.7e+09
2013,151,17HGAotD52yUvxw9fUCkJeGncLVUpFMYeM,0,1,1,0,2,256600000
2013,151,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2,1.5,2,0,1,4600030000
2013,151,1FC5A7WZgpTipqW2CMoBnqzveT5vLjeXz6,2,1,1,0,2,191700000
2013,151,12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,4,0.0172413793103448,1,0,2,119880000
2013,151,12JCLRBETY3VyXkLv9h2izkGzv3FHpraPK,2,0.25,1,0,2,1.44e+08
2013,152,1PxUHPuVfX8nPCskqdJqCXqsUe7Bknn1jM,0,1,2,0,4,191674611
2013,152,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,0,1,1,0,1,377740000
2013,152,19h6K8fWEd1qYLDEDWLbmzYF6QD2VX5wiJ,112,0.625244140625,5,0,2,1e+09
2013,152,1EueRvvAoT2q8CSxehVKk7XjnbWcCgjwbp,0,0.5,1,0,2,1e+09
2013,152,1L4GeXhRwbrYRftBhr9SLu87zkuB4bdSXK,26,0.5,1,0,2,8.3e+07
2013,152,1KVb9Zg9T3GRoJWoFJ18Toc5wXMctqaapz,0,1,1,0,2,4e+07
2013,152,1JzcY32VErbThnEniTa8e3nevtHVWGSXWM,0,1,1,0,2,1e+08
2013,153,1CVWpTNwNYGdKgZRohiiVFrnFNbw8anG9,20,0.750244140625,3,0,4,9.78e+08
2013,153,12RJHRoBdV4M8rALFJ1S4hm2Etg9YsPPhw,2,0.25,1,0,2,85846210
2013,153,1KVb9Zg9T3GRoJWoFJ18Toc5wXMctqaapz,0,1,1,0,2,5e+07
2013,153,1EueRvvAoT2q8CSxehVKk7XjnbWcCgjwbp,0,0.5,1,0,1,1e+09
2013,153,12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,0,1,1,0,2,147380000
2013,153,18ssD3CQrMLRNUeC8z7UpKytF33LgEXBg8,94,0.00048828125,1,0,1,44407650
2013,153,1PxUHPuVfX8nPCskqdJqCXqsUe7Bknn1jM,28,0.0108695652173913,1,0,2,66409870
2013,153,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,0,1,1,0,1,5357890000
2013,153,19h6K8fWEd1qYLDEDWLbmzYF6QD2VX5wiJ,112,0.78955078125,10,0,2,2e+09
2013,154,1PuLiFmAKhDVwkTggqzVGKMPGqXeoQFMzc,0,0.5,1,0,2,45861879
2013,154,1PxUHPuVfX8nPCskqdJqCXqsUe7Bknn1jM,62,4.43892045454545e-05,1,0,2,34627722
2013,154,1Ls393saK1N8xkGxrQrkesD1i81damVQsm,142,0.296274038461538,3,0,6,2232290000
2013,154,1JPmyfUYidPnRKiAFVMVTmvmCFHW3jpj96,0,1,1,0,2,2783150000
2013,154,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2,1.5,2,0,2,18509100000
2013,154,1CVWpTNwNYGdKgZRohiiVFrnFNbw8anG9,66,1.86525313517501,10,0,4,7.98e+08
2013,154,1PfpSmx1qg2tbREp1grWbSh8z1UojzT87p,142,0.0511209323312974,246,0,2,172500000
2013,154,12YCuxJhEmWsgsyRKxRQu34AWoZw9Z7Gbg,2,0.05,1,0,2,492300000
2013,154,1AnbhSaGTS7Y8knu4AAZn1Uj1ZcdoCh6w9,0,1.5,2,0,4,1.12e+08
2013,155,1PfpSmx1qg2tbREp1grWbSh8z1UojzT87p,2,0.285714285714286,3,0,2,78800000
2013,155,18ssD3CQrMLRNUeC8z7UpKytF33LgEXBg8,118,0.015625,1,0,2,32380480
2013,155,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,0,2,3,0,3,10250270000
2013,155,19h6K8fWEd1qYLDEDWLbmzYF6QD2VX5wiJ,0,1,1,0,2,1e+09
2013,155,1AnbhSaGTS7Y8knu4AAZn1Uj1ZcdoCh6w9,0,1,1,0,1,1.5e+08
2013,156,1PxUHPuVfX8nPCskqdJqCXqsUe7Bknn1jM,0,0.5,1,0,2,47566666
2013,156,1PNzqHdk3RGe8qtBeCEi3LejWF1Np5UkzU,136,0.0009765625,1,0,2,42110340
2013,156,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,0,1,1,0,1,1501360000
2013,156,1Ls393saK1N8xkGxrQrkesD1i81damVQsm,6,0.162337662337662,3,0,3,2e+08
2013,156,1LEq4WmpCrqBd7V3PywE2nvFUFC3QTe52x,72,0.25,1,0,2,198300000
2013,156,1YKrVcMxzB4VtSFLuCdHLsMW6DyxT9ovC,0,1,1,0,2,5.7e+08
2013,156,19h6K8fWEd1qYLDEDWLbmzYF6QD2VX5wiJ,136,1.4697265625,7,0,2,1e+09
2013,156,1AnbhSaGTS7Y8knu4AAZn1Uj1ZcdoCh6w9,0,1,1,0,2,3.6e+07
2013,156,1CVWpTNwNYGdKgZRohiiVFrnFNbw8anG9,32,0.03125,1,0,2,4.59e+08
2013,156,1wXhzCjLtLWykwKvigPQxMH2rYahxkGAW,0,1,1,0,2,4e+07
2013,156,12YCuxJhEmWsgsyRKxRQu34AWoZw9Z7Gbg,6,0.00396825396825397,1,0,2,3.32e+08
2013,157,1FC5A7WZgpTipqW2CMoBnqzveT5vLjeXz6,2,0.5,1,0,2,191500000
2013,157,1DNSKKoK4UkZeBYuL2FK6QfbJeYT8wQndo,2,0.5,1,0,2,7.5e+07
2013,157,1H9Z3yQv8j2cKAjp6BzWb3NbTgApGkGUuV,0,0.025,1,0,2,101237622
2013,157,12wQZTDmA8onM3sEt4jwcvzDxnNXxD8Vza,4,7.34861845972957e-06,1,0,2,38146870
2013,157,15TUWbycJsvw5MGfApS6Ux4tAgL3ag2aNj,0,0.5,1,0,2,1e+08
2013,157,12YCuxJhEmWsgsyRKxRQu34AWoZw9Z7Gbg,4,0.0256410256410256,1,0,2,214880000
2013,157,1Ls393saK1N8xkGxrQrkesD1i81damVQsm,34,0.00120192307692308,1,0,2,55172573
2013,157,1PxUHPuVfX8nPCskqdJqCXqsUe7Bknn1jM,22,0.0078125,1,0,2,236615090
2013,157,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2,0.5,1,0,1,5535960000
2013,158,19omwYxfgBEkYkSKwVWJJvwJij3okdRnNQ,0,0.5,1,0,2,50172730
2013,158,18qQmYc77ZRhgx76spokoqpPDdEzvCJgGD,2,0.666666666666667,4,0,4,2.3e+08
2013,158,1GAw9JZrngZcnx7AYBAB7ApZutUfcTNgcR,0,1,1,0,2,77600000
2013,158,1Fez2DwG5vudNJXXFtwBF23wQE9tVepCt,74,0.955075636610526,116,0,6,195552436
2013,158,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,0,1,1,0,1,1870570000
2013,158,16i7w5G2aoq8zqLDR3VJnawZ8VmYFZjVsd,0,1,1,0,2,118086380
2013,158,1HCCvJ2V14hiv2bXToFeApA4zKCW9w6HqQ,36,0.0078125,1,0,2,31300000
2013,159,1uH55DnatPBnRYzCdz9H1KsJmYwz4VZjh,0,1,1,0,2,577500000
2013,159,1PfpSmx1qg2tbREp1grWbSh8z1UojzT87p,2,0.25,1,0,2,824900000
2013,159,1CVWpTNwNYGdKgZRohiiVFrnFNbw8anG9,6,0.125,1,0,2,3.99e+08
2013,159,1FC5A7WZgpTipqW2CMoBnqzveT5vLjeXz6,0,1,1,0,2,191500000
2013,159,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,0,1,1,0,1,3407980000
2013,160,1AnbhSaGTS7Y8knu4AAZn1Uj1ZcdoCh6w9,42,1.45048384232954,41,0,4,231600000
2013,160,16yFuzFPctMbTDhREh1jLLxoZ4HraML398,8,0.09375,5,0,2,5.4e+07
2013,160,12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,6,3.07954545454546,22,21,4,5.313e+09
2013,160,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,0,1,1,0,1,2713160000
2013,160,1HFLn7JP7FZrufvNKkQPEfAWGjKUdFZEmy,2,1.75,2,1,6,1.5e+09
2013,160,1DUvrP4u7NXDSuPW5y4cLe6QNCJuYUbH1Y,0,1,1,0,2,65141000
2013,161,1Fez2DwG5vudNJXXFtwBF23wQE9tVepCt,2,1.5,2,0,4,180042530
2013,161,1HFLn7JP7FZrufvNKkQPEfAWGjKUdFZEmy,0,1,1,0,2,4e+08
2013,161,1CVWpTNwNYGdKgZRohiiVFrnFNbw8anG9,6,0.0625,1,0,2,570161324
2013,161,1KVb9Zg9T3GRoJWoFJ18Toc5wXMctqaapz,2,0.5,1,0,2,1e+08
2013,161,19h6K8fWEd1qYLDEDWLbmzYF6QD2VX5wiJ,0,1,1,0,2,1e+09
2013,161,153Jncvp2mUKvU9zxrKqehB3YumTDE3dno,6,2.5,3,0,6,414623067
2013,161,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,0,1,1,0,1,10093150000
2013,162,1HN2abhn1VHUNz84m9W3stsNtr3dKPboyh,2,0.5,1,0,2,99900000
2013,162,12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2,0.5,1,0,2,6.5e+07
2013,162,12RJHRoBdV4M8rALFJ1S4hm2Etg9YsPPhw,8,0.25,1,0,2,213589400
2013,162,1FC5A7WZgpTipqW2CMoBnqzveT5vLjeXz6,2,0.0370639534883721,2,0,2,135694491
2013,162,1PfpSmx1qg2tbREp1grWbSh8z1UojzT87p,2,0.1875,2,0,2,1.31e+08
2013,162,1HaQTW2wyAuMRP5Ukq79mBCbCZjBbC9ZsL,2,1,1,0,2,5e+07
2013,162,1LEq4WmpCrqBd7V3PywE2nvFUFC3QTe52x,2,0.75,1,1,4,4e+08
2013,162,18qQmYc77ZRhgx76spokoqpPDdEzvCJgGD,12,0.518229166666667,5,0,3,1e+09
2013,162,17HGAotD52yUvxw9fUCkJeGncLVUpFMYeM,0,0.5,1,0,2,3.49e+08
2013,162,1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,0,1.5,2,0,2,4495250000
2013,162,19bUvj21VUQNVZPNM5YJtEMK7AXWYoMsir,0,0.5,1,0,2,705690000
2013,162,16i7w5G2aoq8zqLDR3VJnawZ8VmYFZjVsd,0,1,1,0,2,1e+08
2013,162,1Fez2DwG5vudNJXXFtwBF23wQE9tVepCt,2,0.5,1,0,2,123043000
2013,163,1AnbhSaGTS7Y8knu4AAZn1Uj1ZcdoCh6w9,0,1,1,0,2,4.7e+07
2013,163,17HGAotD52yUvxw9fUCkJeGncLVUpFMYeM,0,1,1,0,2,43600000
2013,163,1KVb9Zg9T3GRoJWoFJ18Toc5wXMctqaapz,2,0.9,3,0,6,2.5e+08
2013,163,12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,4,0.25,3,0,2,848050000
2013,163,16eShi4Suhic4kcwzjvddUX2MQ41nnshKn,32,0.0416666666666667,1,0,1,101244748
2013,163,18qQmYc77ZRhgx76spokoqpPDdEzvCJgGD,6,0.0416666666666667,1,0,2,1e+09
2013,163,16cVG72goMe4sNqZhnpmnqfCMZ1uSFbUit,62,0.12890625,2,0,4,868606457
